czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-02-01 15:00:00+01:00,1888.177060072157,1917.2837817382813,0.5299149751663208,0.5311359763145447,0.020105800504485766,35.26669088363647,29.84412954701318,29.516212664180333,286.74714145236544,93.56486517588297,92.79072125328912,0.0,0.10143118587839935,92.79072125328912
2022-02-01 16:00:00+01:00,1888.1445822821722,1917.0972138129341,0.5299149751663208,0.5311478446755145,0.020543325515463947,35.26991302066379,29.86501547495524,29.403348121643067,286.7761609225803,93.58199914296468,92.80569511837429,0.0,0.10130908587533567,92.80569511837429
2022-02-01 17:00:00+01:00,1889.3882932196723,1918.2205340237088,0.5299149751663208,0.5311359763145447,0.01702277542712788,35.42158845795525,29.98254361099667,29.363197490374247,287.43411937289767,93.6875948969523,92.91210622575548,0.0,0.10034585251783332,92.91210622575548
2022-02-01 18:00:00+01:00,1888.3917129855686,1917.156064215766,0.5299149751663208,0.5311711066630151,0.015961183733824227,35.52066928545634,30.09799944453769,29.447755185233223,286.7653342692057,93.5872704357571,92.81309021843805,0.0,0.09943010249485572,92.81309021843805
2022-02-01 19:00:00+01:00,1888.8036801825629,1917.6881780327692,0.5299149751663208,0.5311468952066368,0.015265892049711611,35.35414174185859,29.928917948404948,29.441131247944302,286.33090153164335,93.52563709894817,92.75234177907308,0.0,0.09860931914092766,92.75234177907308
2022-02-01 20:00:00+01:00,1890.1050220404732,1919.2554528130424,0.5298689870205191,0.5311573358376821,0.015245542049200998,35.31415394465129,29.872371997833252,29.455288077460395,287.37945793999563,93.72120029237536,92.93988584306506,0.0,0.09870428580997719,92.93988584306506
2022-02-01 21:00:00+01:00,1890.2090493096246,1918.7839027574328,0.5294354786475499,0.5311478446755145,0.014604517033116686,35.325163265864056,29.932357108857897,29.411783146858216,287.0630971188015,93.6698096423679,92.89637027740478,0.0,0.09912485248719652,92.89637027740478
2022-02-01 22:00:00+01:00,1880.8810900878907,1909.840801595052,0.5295206844144398,0.5313234661022822,0.01438405869425171,35.45138088968065,30.012305517726475,29.409035939640468,283.82838042789035,93.14716582192315,92.37315569771661,0.0,0.10039333585235807,92.37315569771661
2022-02-01 23:00:00+01:00,1944.5665579223632,1974.11234568278,0.5303960721029176,0.5310594140489896,0.013722683677656783,35.52574660936991,30.100315916273328,29.685012770228916,312.0246772342258,98.130507206387,97.33294575585259,0.0,0.10078676919556326,97.33294575585259
2022-02-02 00:00:00+01:00,1952.5081934950088,1980.9758369615342,0.530495997203721,0.5314328056739436,0.014519725364322464,35.63917769432068,29.974464670287237,29.61733538892534,300.0643579525418,96.00371164745755,95.21369503868951,0.0,0.10082746919658449,95.21369503868951
2022-02-02 01:00:00+01:00,1952.585605638292,1980.5423813205296,0.5306460303730435,0.5311383499867386,0.014065242019585438,35.78882494926452,29.971761525472004,29.769977536731297,291.67115411546496,94.48616214328342,93.70713663736979,0.0,0.10046795252089699,93.70713663736979
2022-02-02 02:00:00+01:00,1952.7738837009006,1980.94482293023,0.5306469798088074,0.5311359763145447,0.014316225359216332,35.679209541744655,29.848487894270153,29.774980278544955,291.6752644602458,94.49026586108738,93.71126871744792,0.0,0.10121411920628613,93.71126871744792
